supplier,supplier_sku,mpn,manufacturer,title,category,description,attributes,datasheet_url,stock,price
Mouser,MOU-1000-00203,MOD100000203,,Unknown MOD100000203 Modules,Modules,MOD100000203 Modules from unspecified. Sourced via professional procurement support; specs below.,data_rate_bps: 2000000; interface: UART; Data Rate: 2Mbps; modulation: GFSK; sensitivity_dbm: -95,https://example.com/datasheet/MOD100000203.pdf,1469,13.6594
Hanxin,HAN-1000-00204,OPA100000204,Analog Devices,Analog Devices OPA100000204 Analog IC,Analog IC,OPA100000204 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,gain_db: 100; supply_current_ua: 200,https://example.com/datasheet/OPA100000204.pdf,3228,13.4348
Hanxin,HAN-1000-00205,PMIC100000205,Texas Instruments,Texas Instruments PMIC100000205 Power Management IC,Power Management IC,PMIC100000205 Power Management IC from Texas Instruments. Sourced via professional procurement support; specs below.,voltage_in_min_v: 4.5; package: SOT-23; voltage_out_v: 5; output_current_a: 3; voltage_in_max_v: 28,https://example.com/datasheet/PMIC100000205.pdf,813,11.7271
Digikey,DIG-1000-00206,DIO100000206,Littelfuse,Littelfuse DIO100000206 Diode,Diode,DIO100000206 Diode from Littelfuse. Sourced via professional procurement support; specs below.,vf_v: 0.7; vrrm_v: 100; Reverse Recovery: 50ns,https://example.com/datasheet/DIO100000206.pdf,786,19.8857
Mouser,MOU-1000-00207,LED100000207,OSRAM,OSRAM LED100000207 LED Components,LED Components,LED100000207 LED Components from OSRAM. Sourced via professional procurement support; specs below.,wavelength_nm: 650; forward_voltage_v: 2.1; forward_current_ma: 20,https://example.com/datasheet/LED100000207.pdf,1095,1.0534
Mouser,MOU-1000-00208,MEM100000208,Micron Technology,Micron Technology MEM100000208 Memory IC,Memory IC,MEM100000208 Memory IC from Micron Technology. Sourced via professional procurement support; specs below.,organization: x8; speed_hz: 104000000; memory_bytes: 16777216; interface: SPI,https://example.com/datasheet/MEM100000208.pdf,3803,12.3052
LCSC,LCS-1000-00209,XTAL100000209,Murata Manufacturing,Murata Manufacturing XTAL100000209 Crystal Oscillator,Crystal Oscillator,XTAL100000209 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,load_capacitance_pf: 18; package: SMD,https://example.com/datasheet/XTAL100000209.pdf,4600,2.1127
LCSC,LCS-1000-00210,MCU100000210,GigaDevice Semiconductor,GigaDevice Semiconductor MCU100000210 Microcontroller,Microcontroller,MCU100000210 Microcontroller from GigaDevice Semiconductor. Sourced via professional procurement support; specs below.,ram_bytes: 20480,https://example.com/datasheet/MCU100000210.pdf,257,14.9426
HQEW,HQE-1000-00211,MOS100000211,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor MOS100000211 MOSFET,MOSFET,MOS100000211 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,package: SOT-23; Continuous Drain Current: 30A; vgs_th_v: 2.5,https://example.com/datasheet/MOS100000211.pdf,2493,3.6844
HQEW,HQE-1000-00212,RES100000212,OhmWorks,OhmWorks RES100000212 Resistor,Resistor,RES100000212 Resistor from OhmWorks. Sourced via professional procurement support; specs below.,power_rating_w: 0.25; Resistor Value: 10kΩ; resistance_ohm: 10000; temperature_coeff: X7R; tolerance: ±1%,https://example.com/datasheet/RES100000212.pdf,1167,15.6310
Mouser,MOU-1000-00213,CAP100000213,Holy Stone,Holy Stone CAP100000213 Capacitor,Capacitor,CAP100000213 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,package: 0603; temperature_coeff: X7R; voltage_rating_v: 50,https://example.com/datasheet/CAP100000213.pdf,356,24.7465
Mouser,MOU-1000-00214,IND100000214,Wurth Elektronik,Wurth Elektronik IND100000214 Inductor,Inductor,IND100000214 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,inductance_uh: 4.7; package: 0805; current_rating_a: 1.5,https://example.com/datasheet/IND100000214.pdf,3887,12.9478
Mouser,MOU-1000-00215,SEN100000215,BoschDummy,BoschDummy SEN100000215 Sensors,Sensors,SEN100000215 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,resolution_bits: 12; interface: I2C; accuracy: ±0.5; sensitivity: 260 LSB/g,https://example.com/datasheet/SEN100000215.pdf,1674,10.3218
Hanxin,HAN-1000-00216,CON100000216,TE Connectivity,TE Connectivity CON100000216 Connectors,Connectors,CON100000216 Connectors from TE Connectivity. Sourced via professional procurement support; specs below.,positions: 40; pitch_mm: 2.54; mounting: SMD,https://example.com/datasheet/CON100000216.pdf,491,22.1814
Digikey,DIG-1000-00217,MOD100000217,Quectel,Quectel MOD100000217 Modules,Modules,MOD100000217 Modules from Quectel. Sourced via professional procurement support; specs below.,data_rate_bps: 2000000; modulation: GFSK; output_power_dbm: 20,https://example.com/datasheet/MOD100000217.pdf,4821,18.7096
HQEW,HQE-1000-00218,OPA100000218,Maxim Integrated,Maxim Integrated OPA100000218 Analog IC,Analog IC,OPA100000218 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,supply_current_ua: 200; package: SOIC-8; bandwidth_hz: 1000000; gain_db: 100,https://example.com/datasheet/OPA100000218.pdf,865,24.3674
Digikey,DIG-1000-00219,PMIC100000219,SGMICRO,SGMICRO PMIC100000219 Power Management IC,Power Management IC,PMIC100000219 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,efficiency_percent: 92; voltage_in_min_v: 4.5,https://example.com/datasheet/PMIC100000219.pdf,3491,13.1245
Mouser,MOU-1000-00220,DIO100000220,Littelfuse,Littelfuse DIO100000220 Diode,Diode,DIO100000220 Diode from Littelfuse. Sourced via professional procurement support; specs below.,if_a: 1; vf_v: 0.7,https://example.com/datasheet/DIO100000220.pdf,4248,0.5852
Digikey,DIG-1000-00221,LED100000221,OSRAM,OSRAM LED100000221 LED Components,LED Components,LED100000221 LED Components from OSRAM. Sourced via professional procurement support; specs below.,package: 0805; forward_voltage_v: 2.1; wavelength_nm: 650,https://example.com/datasheet/LED100000221.pdf,4058,17.9176
Digikey,DIG-1000-00222,MEM100000222,MemCore,MemCore MEM100000222 Memory IC,Memory IC,MEM100000222 Memory IC from MemCore. Sourced via professional procurement support; specs below.,memory_bytes: 16777216; interface: SPI; organization: x8,https://example.com/datasheet/MEM100000222.pdf,2504,15.3005
HQEW,HQE-1000-00223,XTAL100000223,TDK Corporation,TDK Corporation XTAL100000223 Crystal Oscillator,Crystal Oscillator,XTAL100000223 Crystal Oscillator from TDK Corporation. Sourced via professional procurement support; specs below.,package: SMD; load_capacitance_pf: 18,https://example.com/datasheet/XTAL100000223.pdf,4321,17.6890
HQEW,HQE-1000-00224,MCU100000224,STMicroelectronics,STMicroelectronics MCU100000224 Microcontroller,Microcontroller,MCU100000224 Microcontroller from STMicroelectronics. Sourced via professional procurement support; specs below.,voltage_v: 3.3; package: LQFP-48; ram_bytes: 20480,https://example.com/datasheet/MCU100000224.pdf,3883,0.5367
LCSC,LCS-1000-00225,MOS100000225,Infineon Technologies,Infineon Technologies MOS100000225 MOSFET,MOSFET,MOS100000225 MOSFET from Infineon Technologies. Sourced via professional procurement support; specs below.,qg_nc: 45; rds_on_mohm: 8,https://example.com/datasheet/MOS100000225.pdf,4124,18.1461
Digikey,DIG-1000-00226,RES100000226,Fenghua,Fenghua RES100000226 Resistor,Resistor,RES100000226 Resistor from Fenghua. Sourced via professional procurement support; specs below.,power_rating_w: 0.25; resistance_ohm: 10000; tolerance: ±1%; MTBF Hours: 100000,https://example.com/datasheet/RES100000226.pdf,1856,13.1724
Digikey,DIG-1000-00227,CAP100000227,Murata Manufacturing,Murata Manufacturing CAP100000227 Capacitor,Capacitor,CAP100000227 Capacitor from Murata Manufacturing. Sourced via professional procurement support; specs below.,tolerance: ±10%; package: 0603,https://example.com/datasheet/CAP100000227.pdf,4595,6.7240
HQEW,HQE-1000-00228,IND100000228,TDK Corporation,TDK Corporation IND100000228 Inductor,Inductor,IND100000228 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,package: 0805; current_rating_a: 1.5; inductance_uh: 4.7; tolerance: ±20%,https://example.com/datasheet/IND100000228.pdf,2913,23.7675
Hanxin,HAN-1000-00229,SEN100000229,BoschDummy,BoschDummy SEN100000229 Sensors,Sensors,SEN100000229 Sensors from BoschDummy. Sourced via professional procurement support; specs below.,resolution_bits: 12; range: 0-40,https://example.com/datasheet/SEN100000229.pdf,4834,2.2125
Digikey,DIG-1000-00230,CON100000230,TE Connectivity,TE Connectivity CON100000230 Connectors,Connectors,CON100000230 Connectors from TE Connectivity. Sourced via professional procurement support; specs below.,voltage_rating_v: 50; mounting: SMD; current_rating_a: 3; positions: 40; pitch_mm: 2.54,https://example.com/datasheet/CON100000230.pdf,3563,18.1449
Hanxin,HAN-1000-00231,MOD100000231,Espressif Systems,Espressif Systems MOD100000231 Modules,Modules,MOD100000231 Modules from Espressif Systems. Sourced via professional procurement support; specs below.,modulation: GFSK; data_rate_bps: 2000000; interface: UART,https://example.com/datasheet/MOD100000231.pdf,1568,15.8847
Hanxin,HAN-1000-00232,OPA100000232,Texas Instruments,Texas Instruments OPA100000232 Analog IC,Analog IC,OPA100000232 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,package: SOIC-8; gain_db: 100; supply_current_ua: 200,https://example.com/datasheet/OPA100000232.pdf,1549,5.1634
Hanxin,HAN-1000-00233,PMIC100000233,Richtek Technology,Richtek Technology PMIC100000233 Power Management IC,Power Management IC,PMIC100000233 Power Management IC from Richtek Technology. Sourced via professional procurement support; specs below.,voltage_in_max_v: 28; voltage_out_v: 5; output_current_a: 3; efficiency_percent: 92; package: SOT-23; Power Good: yes,https://example.com/datasheet/PMIC100000233.pdf,113,22.6471
Mouser,MOU-1000-00234,DIO100000234,Diodes Incorporated,Diodes Incorporated DIO100000234 Diode,Diode,DIO100000234 Diode from Diodes Incorporated. Sourced via professional procurement support; specs below.,vf_v: 0.7; if_a: 1,https://example.com/datasheet/DIO100000234.pdf,2714,10.8912
HQEW,HQE-1000-00235,LED100000235,Everlight Electronics,Everlight Electronics LED100000235 LED Components,LED Components,LED100000235 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,wavelength_nm: 650; forward_current_ma: 20; package: 0805,https://example.com/datasheet/LED100000235.pdf,3514,10.6226
Hanxin,HAN-1000-00236,MEM100000236,Macronix International,Macronix International MEM100000236 Memory IC,Memory IC,MEM100000236 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,memory_bytes: 16777216; speed_hz: 104000000; interface: SPI; organization: x8,https://example.com/datasheet/MEM100000236.pdf,1567,0.7916
LCSC,LCS-1000-00237,XTAL100000237,Murata Manufacturing,Murata Manufacturing XTAL100000237 Crystal Oscillator,Crystal Oscillator,XTAL100000237 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,package: SMD; frequency_hz: 8000000,https://example.com/datasheet/XTAL100000237.pdf,4376,7.7477
Mouser,MOU-1000-00238,MCU100000238,Microchip Technology,Microchip Technology MCU100000238 Microcontroller,Microcontroller,MCU100000238 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,frequency_hz: 72000000; Core: ARM Cortex-M4; Operating Temp: -40~85,https://example.com/datasheet/MCU100000238.pdf,1998,3.6793
HQEW,HQE-1000-00239,MOS100000239,ON Semiconductor,ON Semiconductor MOS100000239 MOSFET,MOSFET,MOS100000239 MOSFET from ON Semiconductor. Sourced via professional procurement support; specs below.,vgs_th_v: 2.5; package: SOT-23; id_a: 30; vds_v: 55; Drain Source Voltage: 55V,https://example.com/datasheet/MOS100000239.pdf,873,11.9892
Hanxin,HAN-1000-00240,RES100000240,Bourns,Bourns RES100000240 Resistor,Resistor,RES100000240 Resistor from Bourns. Sourced via professional procurement support; specs below.,tolerance: ±1%; Resistor Value: 10kΩ; resistance_ohm: 10000; power_rating_w: 0.25,https://example.com/datasheet/RES100000240.pdf,2829,21.6576
LCSC,LCS-1000-00241,CAP100000241,Walsin Technology,Walsin Technology CAP100000241 Capacitor,Capacitor,CAP100000241 Capacitor from Walsin Technology. Sourced via professional procurement support; specs below.,voltage_rating_v: 50; temperature_coeff: X7R; tolerance: ±10%; capacitance_pf: 100000; package: 0603,https://example.com/datasheet/CAP100000241.pdf,1004,7.2196
HQEW,HQE-1000-00242,IND100000242,TDK Corporation,TDK Corporation IND100000242 Inductor,Inductor,IND100000242 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,package: 0805; tolerance: ±20%,https://example.com/datasheet/IND100000242.pdf,3498,6.1361
Mouser,MOU-1000-00243,SEN100000243,TE Connectivity,TE Connectivity SEN100000243 Sensors,Sensors,SEN100000243 Sensors from TE Connectivity. Sourced via professional procurement support; specs below.,resolution_bits: 12; interface: I2C; sensitivity: 260 LSB/g,https://example.com/datasheet/SEN100000243.pdf,1937,16.4775
Hanxin,HAN-1000-00244,CON100000244,Amphenol,Amphenol CON100000244 Connectors,Connectors,CON100000244 Connectors from Amphenol. Sourced via professional procurement support; specs below.,pitch_mm: 2.54; voltage_rating_v: 50; current_rating_a: 3,https://example.com/datasheet/CON100000244.pdf,1273,9.3204
Hanxin,HAN-1000-00245,MOD100000245,Espressif Systems,Espressif Systems MOD100000245 Modules,Modules,MOD100000245 Modules from Espressif Systems. Sourced via professional procurement support; specs below.,modulation: GFSK; Data Rate: 2Mbps,https://example.com/datasheet/MOD100000245.pdf,626,2.2871
HQEW,HQE-1000-00246,OPA100000246,Texas Instruments,Texas Instruments OPA100000246 Analog IC,Analog IC,OPA100000246 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,gain_db: 100; supply_current_ua: 200; bandwidth_hz: 1000000; package: SOIC-8,https://example.com/datasheet/OPA100000246.pdf,2582,18.4485
LCSC,LCS-1000-00247,PMIC100000247,Richtek Technology,Richtek Technology PMIC100000247 Power Management IC,Power Management IC,PMIC100000247 Power Management IC from Richtek Technology. Sourced via professional procurement support; specs below.,efficiency_percent: 92; voltage_out_v: 5; voltage_in_max_v: 28; package: SOT-23,https://example.com/datasheet/PMIC100000247.pdf,3983,20.6828
Mouser,MOU-1000-00248,DIO100000248,Vishay Intertechnology,Vishay Intertechnology DIO100000248 Diode,Diode,DIO100000248 Diode from Vishay Intertechnology. Sourced via professional procurement support; specs below.,vf_v: 0.7; vrrm_v: 100,https://example.com/datasheet/DIO100000248.pdf,4153,17.7244
LCSC,LCS-1000-00249,LED100000249,OSRAM,OSRAM LED100000249 LED Components,LED Components,LED100000249 LED Components from OSRAM. Sourced via professional procurement support; specs below.,forward_current_ma: 20; package: 0805; forward_voltage_v: 2.1; wavelength_nm: 650,https://example.com/datasheet/LED100000249.pdf,867,4.0999
HQEW,HQE-1000-00250,MEM100000250,Micron Technology,Micron Technology MEM100000250 Memory IC,Memory IC,MEM100000250 Memory IC from Micron Technology. Sourced via professional procurement support; specs below.,memory_bytes: 16777216; organization: x8; interface: SPI; speed_hz: 104000000,https://example.com/datasheet/MEM100000250.pdf,1180,20.4101
HQEW,HQE-1000-00251,XTAL100000251,AbraconX,AbraconX XTAL100000251 Crystal Oscillator,Crystal Oscillator,XTAL100000251 Crystal Oscillator from AbraconX. Sourced via professional procurement support; specs below.,package: SMD; load_capacitance_pf: 18; frequency_hz: 8000000,https://example.com/datasheet/XTAL100000251.pdf,2457,9.8970
LCSC,LCS-1000-00252,MCU100000252,Nuvoton Technology,Nuvoton Technology MCU100000252 Microcontroller,Microcontroller,MCU100000252 Microcontroller from Nuvoton Technology. Sourced via professional procurement support; specs below.,frequency_hz: 72000000; RAM Size: 20KB; package: LQFP-48,https://example.com/datasheet/MCU100000252.pdf,102,24.8166
LCSC,LCS-1000-00253,MOS100000253,Alpha & Omega Semiconductor,Alpha & Omega Semiconductor MOS100000253 MOSFET,MOSFET,MOS100000253 MOSFET from Alpha & Omega Semiconductor. Sourced via professional procurement support; specs below.,vds_v: 55; package: SOT-23; Drain Source Voltage: 55V,https://example.com/datasheet/MOS100000253.pdf,603,13.0788
Hanxin,HAN-1000-00254,RES100000254,KEMET Electronics,KEMET Electronics RES100000254 Resistor,Resistor,RES100000254 Resistor from KEMET Electronics. Sourced via professional procurement support; specs below.,package: 0805; resistance_ohm: 10000,https://example.com/datasheet/RES100000254.pdf,4999,23.2229
Hanxin,HAN-1000-00255,CAP100000255,Walsin Technology,Walsin Technology CAP100000255 Capacitor,Capacitor,CAP100000255 Capacitor from Walsin Technology. Sourced via professional procurement support; specs below.,tolerance: ±10%; voltage_rating_v: 50; package: 0603,https://example.com/datasheet/CAP100000255.pdf,3203,14.1901
Hanxin,HAN-1000-00256,IND100000256,Wurth Elektronik,Wurth Elektronik IND100000256 Inductor,Inductor,IND100000256 Inductor from Wurth Elektronik. Sourced via professional procurement support; specs below.,package: 0805; current_rating_a: 1.5,https://example.com/datasheet/IND100000256.pdf,236,11.3158
HQEW,HQE-1000-00257,SEN100000257,NXP Semiconductors,NXP Semiconductors SEN100000257 Sensors,Sensors,SEN100000257 Sensors from NXP Semiconductors. Sourced via professional procurement support; specs below.,range: 0-40; interface: I2C; sensitivity: 260 LSB/g; resolution_bits: 12,https://example.com/datasheet/SEN100000257.pdf,4496,7.7583
HQEW,HQE-1000-00258,CON100000258,Hirose Electric,Hirose Electric CON100000258 Connectors,Connectors,CON100000258 Connectors from Hirose Electric. Sourced via professional procurement support; specs below.,mounting: SMD; voltage_rating_v: 50; pitch_mm: 2.54; positions: 40; current_rating_a: 3,https://example.com/datasheet/CON100000258.pdf,3238,19.5860
HQEW,HQE-1000-00259,MOD100000259,Quectel,Quectel MOD100000259 Modules,Modules,MOD100000259 Modules from Quectel. Sourced via professional procurement support; specs below.,sensitivity_dbm: -95; Data Rate: 2Mbps; output_power_dbm: 20; modulation: GFSK; Protocol Stack: 3.0,https://example.com/datasheet/MOD100000259.pdf,567,1.2087
Hanxin,HAN-1000-00260,OPA100000260,Texas Instruments,Texas Instruments OPA100000260 Analog IC,Analog IC,OPA100000260 Analog IC from Texas Instruments. Sourced via professional procurement support; specs below.,supply_current_ua: 200; gain_db: 100,https://example.com/datasheet/OPA100000260.pdf,3715,6.6994
Hanxin,HAN-1000-00261,PMIC100000261,SGMICRO,SGMICRO PMIC100000261 Power Management IC,Power Management IC,PMIC100000261 Power Management IC from SGMICRO. Sourced via professional procurement support; specs below.,voltage_in_max_v: 28; voltage_out_v: 5,https://example.com/datasheet/PMIC100000261.pdf,4953,15.4741
Mouser,MOU-1000-00262,DIO100000262,Diodes Incorporated,Diodes Incorporated DIO100000262 Diode,Diode,DIO100000262 Diode from Diodes Incorporated. Sourced via professional procurement support; specs below.,if_a: 1; vrrm_v: 100; vf_v: 0.7,https://example.com/datasheet/DIO100000262.pdf,2472,17.3614
LCSC,LCS-1000-00263,LED100000263,OSRAM,OSRAM LED100000263 LED Components,LED Components,LED100000263 LED Components from OSRAM. Sourced via professional procurement support; specs below.,package: 0805; forward_current_ma: 20,https://example.com/datasheet/LED100000263.pdf,1895,1.0441
Mouser,MOU-1000-00264,MEM100000264,Macronix International,Macronix International MEM100000264 Memory IC,Memory IC,MEM100000264 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,memory_bytes: 16777216; speed_hz: 104000000; interface: SPI,https://example.com/datasheet/MEM100000264.pdf,2723,23.6799
HQEW,HQE-1000-00265,XTAL100000265,Murata Manufacturing,Murata Manufacturing XTAL100000265 Crystal Oscillator,Crystal Oscillator,XTAL100000265 Crystal Oscillator from Murata Manufacturing. Sourced via professional procurement support; specs below.,load_capacitance_pf: 18; frequency_hz: 8000000,https://example.com/datasheet/XTAL100000265.pdf,1290,3.7178
Hanxin,HAN-1000-00266,MCU100000266,Nuvoton Technology,Nuvoton Technology MCU100000266 Microcontroller,Microcontroller,MCU100000266 Microcontroller from Nuvoton Technology. Sourced via professional procurement support; specs below.,voltage_v: 3.3; package: LQFP-48,https://example.com/datasheet/MCU100000266.pdf,1040,15.6425
Digikey,DIG-1000-00267,MOS100000267,Yangjie,Yangjie MOS100000267 MOSFET,MOSFET,MOS100000267 MOSFET from Yangjie. Sourced via professional procurement support; specs below.,id_a: 30; Drain Source Voltage: 55V; package: SOT-23,https://example.com/datasheet/MOS100000267.pdf,1831,10.2281
HQEW,HQE-1000-00268,RES100000268,Vishay Intertechnology,Vishay Intertechnology RES100000268 Resistor,Resistor,RES100000268 Resistor from Vishay Intertechnology. Sourced via professional procurement support; specs below.,package: 0805; power_rating_w: 0.25; temperature_coeff: X7R; MTBF Hours: 100000,https://example.com/datasheet/RES100000268.pdf,3171,8.8867
Hanxin,HAN-1000-00269,CAP100000269,CapraMicro,CapraMicro CAP100000269 Capacitor,Capacitor,CAP100000269 Capacitor from CapraMicro. Sourced via professional procurement support; specs below.,capacitance_pf: 100000; temperature_coeff: X7R; voltage_rating_v: 50,https://example.com/datasheet/CAP100000269.pdf,722,23.0864
HQEW,HQE-1000-00270,IND100000270,Murata Manufacturing,Murata Manufacturing IND100000270 Inductor,Inductor,IND100000270 Inductor from Murata Manufacturing. Sourced via professional procurement support; specs below.,current_rating_a: 1.5; tolerance: ±20%; inductance_uh: 4.7,https://example.com/datasheet/IND100000270.pdf,2616,3.0871
LCSC,LCS-1000-00271,SEN100000271,STMicroelectronics,STMicroelectronics SEN100000271 Sensors,Sensors,SEN100000271 Sensors from STMicroelectronics. Sourced via professional procurement support; specs below.,sensitivity: 260 LSB/g; accuracy: ±0.5; interface: I2C; resolution_bits: 12; range: 0-40,https://example.com/datasheet/SEN100000271.pdf,3113,17.7417
LCSC,LCS-1000-00272,CON100000272,Hirose Electric,Hirose Electric CON100000272 Connectors,Connectors,CON100000272 Connectors from Hirose Electric. Sourced via professional procurement support; specs below.,positions: 40; current_rating_a: 3,https://example.com/datasheet/CON100000272.pdf,258,17.6559
Hanxin,HAN-1000-00273,MOD100000273,Quectel,Quectel MOD100000273 Modules,Modules,MOD100000273 Modules from Quectel. Sourced via professional procurement support; specs below.,data_rate_bps: 2000000; output_power_dbm: 20; sensitivity_dbm: -95,https://example.com/datasheet/MOD100000273.pdf,4044,10.7555
Digikey,DIG-1000-00274,OPA100000274,Analog Devices,Analog Devices OPA100000274 Analog IC,Analog IC,OPA100000274 Analog IC from Analog Devices. Sourced via professional procurement support; specs below.,supply_current_ua: 200; bandwidth_hz: 1000000; Input Noise: 10nV,https://example.com/datasheet/OPA100000274.pdf,3954,13.0140
Digikey,DIG-1000-00275,PMIC100000275,Texas Instruments,Texas Instruments PMIC100000275 Power Management IC,Power Management IC,PMIC100000275 Power Management IC from Texas Instruments. Sourced via professional procurement support; specs below.,"[1, 2, 3]",https://example.com/datasheet/PMIC100000275.pdf,117,10.1225
Digikey,DIG-1000-00276,DIO100000276,Littelfuse,Littelfuse DIO100000276 Diode,Diode,DIO100000276 Diode from Littelfuse. Sourced via professional procurement support; specs below.,vf_v: 0.7; if_a: 1,https://example.com/datasheet/DIO100000276.pdf,3120,3.4302
Hanxin,HAN-1000-00277,LED100000277,Everlight Electronics,Everlight Electronics LED100000277 LED Components,LED Components,LED100000277 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,wavelength_nm: 650; forward_voltage_v: 2.1,https://example.com/datasheet/LED100000277.pdf,4247,20.1551
Hanxin,HAN-1000-00278,MEM100000278,Macronix International,Macronix International MEM100000278 Memory IC,Memory IC,MEM100000278 Memory IC from Macronix International. Sourced via professional procurement support; specs below.,interface: SPI; memory_bytes: 16777216; speed_hz: 104000000; organization: x8,https://example.com/datasheet/MEM100000278.pdf,4971,21.2147
HQEW,HQE-1000-00279,XTAL100000279,AbraconX,AbraconX XTAL100000279 Crystal Oscillator,Crystal Oscillator,XTAL100000279 Crystal Oscillator from AbraconX. Sourced via professional procurement support; specs below.,frequency_hz: 8000000; load_capacitance_pf: 18,https://example.com/datasheet/XTAL100000279.pdf,3950,23.5457
LCSC,LCS-1000-00280,MCU100000280,Microchip Technology,Microchip Technology MCU100000280 Microcontroller,Microcontroller,MCU100000280 Microcontroller from Microchip Technology. Sourced via professional procurement support; specs below.,voltage_v: 3.3; Core: ARM Cortex-M4; io_count: 48; package: LQFP-48; Operating Temp: -40~85,https://example.com/datasheet/MCU100000280.pdf,1589,7.4661
Digikey,DIG-1000-00281,MOS100000281,ON Semiconductor,ON Semiconductor MOS100000281 MOSFET,MOSFET,MOS100000281 MOSFET from ON Semiconductor. Sourced via professional procurement support; specs below.,rds_on_mohm: 8; Continuous Drain Current: 30A; vgs_th_v: 2.5; id_a: 30,https://example.com/datasheet/MOS100000281.pdf,2944,24.1584
Mouser,MOU-1000-00282,RES100000282,Yageo,Yageo RES100000282 Resistor,Resistor,RES100000282 Resistor from Yageo. Sourced via professional procurement support; specs below.,power_rating_w: 0.25; Resistor Value: 10kΩ; temperature_coeff: X7R; package: 0805,https://example.com/datasheet/RES100000282.pdf,2882,18.9375
Digikey,DIG-1000-00283,CAP100000283,Holy Stone,Holy Stone CAP100000283 Capacitor,Capacitor,CAP100000283 Capacitor from Holy Stone. Sourced via professional procurement support; specs below.,package: 0603; voltage_rating_v: 50; capacitance_pf: 100000,https://example.com/datasheet/CAP100000283.pdf,681,10.3205
Digikey,DIG-1000-00284,IND100000284,TDK Corporation,TDK Corporation IND100000284 Inductor,Inductor,IND100000284 Inductor from TDK Corporation. Sourced via professional procurement support; specs below.,inductance_uh: 4.7; tolerance: ±20%; package: 0805; current_rating_a: 1.5,https://example.com/datasheet/IND100000284.pdf,2916,6.1775
HQEW,HQE-1000-00285,SEN100000285,TE Connectivity,TE Connectivity SEN100000285 Sensors,Sensors,SEN100000285 Sensors from TE Connectivity. Sourced via professional procurement support; specs below.,interface: I2C; sensitivity: 260 LSB/g,https://example.com/datasheet/SEN100000285.pdf,2803,0.9101
Hanxin,HAN-1000-00286,CON100000286,Molex,Molex CON100000286 Connectors,Connectors,CON100000286 Connectors from Molex. Sourced via professional procurement support; specs below.,current_rating_a: 3; mounting: SMD; positions: 40,https://example.com/datasheet/CON100000286.pdf,4991,3.3789
LCSC,LCS-1000-00287,MOD100000287,SIMCom,SIMCom MOD100000287 Modules,Modules,MOD100000287 Modules from SIMCom. Sourced via professional procurement support; specs below.,modulation: GFSK; data_rate_bps: 2000000; sensitivity_dbm: -95,https://example.com/datasheet/MOD100000287.pdf,3872,5.8835
Mouser,MOU-1000-00288,OPA100000288,Maxim Integrated,Maxim Integrated OPA100000288 Analog IC,Analog IC,OPA100000288 Analog IC from Maxim Integrated. Sourced via professional procurement support; specs below.,gain_db: 100; bandwidth_hz: 1000000,https://example.com/datasheet/OPA100000288.pdf,2989,19.4668
Hanxin,HAN-1000-00289,PMIC100000289,Infineon Technologies,Infineon Technologies PMIC100000289 Power Management IC,Power Management IC,PMIC100000289 Power Management IC from Infineon Technologies. Sourced via professional procurement support; specs below.,voltage_out_v: 5; package: SOT-23; voltage_in_min_v: 4.5; voltage_in_max_v: 28; output_current_a: 3,https://example.com/datasheet/PMIC100000289.pdf,3202,0.9251
HQEW,HQE-1000-00290,DIO100000290,Vishay Intertechnology,Vishay Intertechnology DIO100000290 Diode,Diode,DIO100000290 Diode from Vishay Intertechnology. Sourced via professional procurement support; specs below.,vrrm_v: 100; vf_v: 0.7,https://example.com/datasheet/DIO100000290.pdf,3181,8.7682
LCSC,LCS-1000-00291,LED100000291,Everlight Electronics,Everlight Electronics LED100000291 LED Components,LED Components,LED100000291 LED Components from Everlight Electronics. Sourced via professional procurement support; specs below.,forward_voltage_v: 2.1; wavelength_nm: 650; forward_current_ma: 20,https://example.com/datasheet/LED100000291.pdf,2494,15.8623
HQEW,HQE-1000-00292,MEM100000292,ISSI,ISSI MEM100000292 Memory IC,Memory IC,MEM100000292 Memory IC from ISSI. Sourced via professional procurement support; specs below.,interface: SPI; organization: x8; memory_bytes: 16777216; Access Time: 70ns,https://example.com/datasheet/MEM100000292.pdf,2151,16.1778
